views,likes,dislikes,comment_count,type
426576,3980,709,1135,0
2767542,110039,11219,16550,1
1826140,141754,715,6431,1
2028672,33773,1956,2203,1
765100,34685,1712,6157,0
454789,14461,350,8028,0
1053303,34396,964,1243,0
1522976,93058,7917,10957,1
1688826,69185,581,1777,1
8548652,370590,7337,30169,1
5170918,55844,1839,6333,1
604654,14052,2307,4031,0
33839045,628413,13597,26092,1
2231197,85926,4770,7753,1
811089,15502,633,1180,0
1926390,32944,2223,6375,1
2541292,37501,2573,2045,1
1397432,22632,3323,6418,1
4638905,288848,5936,22457,1
15185123,782687,9739,128183,1
6350755,152767,5918,6100,1
3122665,180724,2199,13704,1
2911275,39699,553,2844,1
2374821,95996,1816,22850,1
10298206,267447,8898,25318,1
8659926,256990,6558,19826,1
3878139,160329,4321,12759,1
622400,26416,506,1856,0
462094,22321,428,5683,0
1205903,34399,830,2265,1
1124013,20184,541,7087,0
901985,89483,627,4676,0
2158154,99420,1453,5735,1
696858,16406,719,1209,0
417336,20607,365,1289,0
1549098,28255,1792,9103,1
2653797,73404,768,2432,1
617505,14783,146,583,0
1776352,161751,1974,11742,1
9020750,6126,731,772,1
659212,40883,305,1458,0
769382,26374,704,849,0
1842120,19055,1256,1847,1
1034432,34874,3702,6677,0
3033246,30583,2919,3055,1
290559,9156,197,1383,0
303564,11441,196,3802,0
1341452,28377,1369,2094,1
24004779,0,0,3,1
3585629,115796,2489,0,1
1712804,45596,1383,4307,1
4081638,195397,15073,20936,1
942091,17036,1269,1775,0
11249383,267576,6917,25307,1
2303421,36573,6313,6905,1
4776071,306005,5760,321455,1
760543,7012,7573,13576,0
96446,4612,197,453,0
978719,28033,239,1374,0
2505729,62903,4899,17149,1
693025,21969,1655,6081,0
2246370,155870,2705,8902,1
12991753,608484,10416,32287,1
671548,6941,1193,1275,0
1795290,49006,866,2393,1
632785,8572,347,1149,0
1319265,7398,193,761,1
613503,5351,193,1215,0
445199,16217,479,1113,0
16585986,941514,20964,74811,1
631623,8100,213,379,0
941253,20385,427,670,0
215289,1904,52,189,0
277961,4310,277,766,0
264477,3301,123,457,0
8259417,30639,15118,7116,1
1233027,27320,433,1274,1
176848,6888,163,1282,0
198793,3053,171,598,0
337597,5626,832,1257,0
1242018,62299,709,3242,1
674542,18696,322,1466,0
359749,27845,386,1394,0
434641,24903,1297,2090,0
1219112,8500,482,4222,1
158576,1611,34,66,0
1575419,16424,885,1658,1
1065693,28416,414,2040,0
1187530,17756,346,698,1
422981,6829,350,753,0
624341,9523,32620,10304,0
419649,13333,1110,3298,0
195045,8885,237,933,0
272284,11020,188,700,0
1251421,96145,2293,7676,1
839968,48635,712,9432,0
1033059,32875,686,1757,0
1162519,8171,2087,3841,0
1495379,101323,860,7237,1
281479,7562,152,583,0
4498409,177524,10487,26160,1
14935646,140599,22979,11758,1
2169469,94657,417,5342,1
1244204,19680,783,1088,1
1143253,48437,2044,6448,0
778089,20036,948,1366,0
3956258,102542,11345,11690,1
258266,2208,322,662,0
5101239,230132,14868,13474,1
1773214,31080,1869,4394,1
214575,8010,103,213,0
331976,4427,288,426,0
2010184,57693,2309,5980,1
278573,13910,57,872,0
275926,12145,830,2118,0
1000345,26831,457,3463,0
124175,2734,38,439,0
1523340,81732,1101,2535,1
13803967,389044,8251,27303,1
1131466,10391,2436,2591,0
3148184,156300,3387,13361,1
361063,9602,97,223,0
45023440,1168210,102341,216609,1
10271274,183101,20476,34633,1
997516,23094,640,4556,0
744268,20215,1883,1746,0
1163341,54976,1797,4621,0
165505,825,54,120,0
796409,18259,251,1344,0
740854,13951,515,1258,0
1605188,13743,544,1817,1
3551637,200157,3119,37328,1
363653,23136,72,1362,0
611997,11733,394,775,0
836260,42451,890,4502,0
396724,3897,445,461,0
506370,19635,403,2262,0
986977,14838,1387,1355,0
2415922,106142,2936,11321,1
28967061,700591,18831,45840,1
2512109,163353,2725,13989,1
837883,3424,419,1079,0
336872,18263,189,1669,0
1078851,45117,885,4232,0
602221,13817,840,1690,0
436791,21627,1130,1983,0
1808784,68556,5864,6872,1
657867,57025,646,7500,0
190151,1673,67,68,0
2342256,115300,3224,10029,1
1188770,53270,765,5402,1
462162,9968,783,1988,0
1441683,18506,719,2237,1
593545,18891,243,1968,0
323571,3328,283,1589,0
722872,8019,840,1423,0
2451693,27058,782,1086,1
7739368,221672,28627,14747,1
285216,14100,280,2097,0
917155,52377,2790,6526,0
7613123,255024,7623,10256,1
1446173,141950,2019,19545,1
2096638,56419,1121,1812,1
17148610,635264,11330,52801,1
16281785,404435,11175,10720,1
274292,3111,36,90,0
703056,24967,1593,3163,0
1649372,33364,412,1235,1
549677,15926,230,2413,0
707403,3282,397,2120,0
1286351,22255,1200,4097,1
378271,7833,211,1104,0
821240,44379,347,2251,0
929747,23211,762,1603,0
396907,10994,321,681,0
2425680,167305,6997,24057,1
4091396,76589,3579,3631,1
595827,60864,1231,3286,0
1788422,9084,5536,10972,1
8826543,231849,3281,15062,1
639997,18363,1084,3174,0
15883812,2104229,16749,224756,1
6034531,264509,11368,27595,1
1136354,31403,1062,2955,0
618334,33939,1431,2286,0
1784519,65368,7003,7346,1
2863907,94549,2827,4154,1
8890995,106807,6447,10896,1
1366713,130349,2288,20435,1
547940,18808,649,929,0
1690268,6518,2565,10736,1
1022602,49419,1899,5729,0
1821948,50335,671,1521,1
1326973,28457,460,5579,1
13710203,527521,10565,51570,1
270193,17282,299,800,0
606321,35474,303,2968,0
4849005,122936,4277,4624,1
3000909,103796,5795,11730,1
927966,21659,987,2396,0
639750,11440,764,784,0
1103797,39740,388,1948,0
12808935,366492,11151,16823,1
1091214,14827,1341,1301,0
940590,41186,883,2597,0
602172,11390,396,585,0
400413,12830,1064,2273,0
5623538,296312,19309,59438,1
431528,3995,709,1138,0
2863583,111402,11307,16724,1
1908145,146639,744,6595,1
2029938,33784,1958,2203,1
768399,34749,1714,6163,0
458857,14565,351,8034,0
1112331,35245,975,1259,0
1537295,93721,7927,10976,1
1732877,70068,592,1783,1
8662579,372524,7363,30359,1
5191220,55923,1843,6316,1
610320,14109,2308,4039,0
35334195,637538,13980,26291,1
2245697,86280,4784,7808,1
817513,15607,636,1180,0
2597586,37878,2594,2045,1
1977980,33500,2260,6439,1
1404047,22704,3336,6429,1
4680570,289934,5958,22546,1
15797464,788034,10012,128541,1
6543014,154290,5994,6116,1
3251480,183058,2227,13949,1
2920874,39780,555,2852,1
2403671,96340,1832,22923,1
10374696,269215,8945,25393,1
8688263,257764,6569,19840,1
3963229,161067,4353,12799,1
625763,26499,507,1856,0
464481,22409,428,5688,0
1219111,34598,838,2304,1
1140097,20435,552,7170,0
905592,89628,628,4676,0
2196724,100137,1472,5735,1
719123,16644,727,1219,0
426969,20766,372,1312,0
1098295,78936,973,6757,0
434176,9202,542,1192,0
164096,8989,279,684,0
2969842,68610,3472,8975,1
2013496,49620,9963,9426,1
1044592,41368,2065,3811,0
1738094,101092,724,14725,1
687373,13355,676,1647,0
367978,16137,133,1246,0
677766,20594,730,2170,0
452124,27044,531,2747,0
730162,15027,572,2353,0
3724129,36017,3840,3685,1
562691,16605,493,5418,0
616036,15628,797,1871,0
3953902,75162,5146,5195,1
5477473,151904,3506,0,1
1557220,31303,1471,2309,1
2070910,52003,1620,4834,1
397126,24008,539,1795,0
5207594,222333,18450,24092,1
1251402,18884,1604,2015,1
541311,14897,464,1968,0
13359243,287119,8200,26349,1
5534178,335948,6707,349112,1
2763694,42677,7272,6732,1
819260,7504,8233,14624,0
117842,5248,242,527,0
1109600,31298,270,1535,0
2712565,66016,5145,17684,1
924501,26167,2327,6543,0
2519350,165042,2971,9336,1
15582864,658062,11621,34119,1
858285,7823,1398,1433,0
2039413,54173,977,2507,1
1461946,13325,789,1277,1
737438,9628,392,1287,0
1551619,10213,277,1097,1
685653,5690,212,1135,0
644616,21709,673,1607,0
19859201,1006420,23157,77820,1
695660,8525,246,408,0
1090128,22438,509,753,0
328813,4871,398,972,0
229541,2026,68,208,0
282103,3403,142,500,0
8411180,31488,15633,7317,1
253460,3608,208,712,0
1388494,29825,492,1341,1
191538,7214,188,1340,0
353028,5763,859,1286,0
1468462,67146,787,3367,1
719532,19572,332,1554,0
426394,29397,443,1449,0
1783276,17956,1004,1575,1
462885,25575,1353,1869,0
1256066,8641,506,4321,1
1117964,29327,427,2034,0
1271578,18980,368,735,1
451451,7114,358,762,0
645768,9765,33449,10658,0
227813,2751,67,143,0
461315,14358,1212,3634,0
1325614,99609,2391,7865,1
210204,9248,255,991,0
293509,11477,201,673,0
872487,49683,734,9475,0
1178904,8222,2101,3859,0
1058396,33215,696,1755,0
291779,7743,156,595,0
5269277,190309,11308,27687,1
1516209,102139,871,7275,1
15775897,147001,24337,12145,1
2249030,96121,428,5310,1
1565202,23524,936,1215,1
1164912,49065,2061,6499,0
815143,20703,980,1385,0
4290878,107641,11990,12003,1
6251602,257345,16189,14486,1
265468,2266,328,681,0
1797337,31327,1885,4406,1
243392,8725,123,238,0
401478,5004,348,507,0
2067055,58709,2361,6135,1
311799,14654,59,915,0
283906,12269,851,2124,0
1016270,26913,469,3481,0
14049527,392044,8348,27552,1
1559153,83298,1115,2610,1
126416,2761,38,440,0
1147079,10463,2449,2609,0
3232536,158716,3457,13487,1
399433,10608,102,246,0
47670772,1189844,104660,220436,1
1193096,55738,1818,4674,1
1013242,23369,655,4598,0
755388,20410,1899,1755,0
819306,18652,256,1362,0
166819,833,55,120,0
1663864,14214,553,1855,1
3606471,201309,3131,37418,1
371655,23353,76,1387,0
849545,42807,894,4509,0
410310,4028,456,464,0
512966,19771,404,2270,0
31507015,734108,20142,46972,1
2451541,106972,2969,11342,1
2535699,164220,2741,13946,1
845090,3439,424,1078,0
610995,13952,849,1700,0
444992,21753,1147,2014,0
718988,59953,692,7751,0
2374591,116882,3252,10090,1
194361,1688,67,68,0
466480,10060,790,2020,0
1495972,18979,746,2266,1
639527,20009,263,2021,0
327414,3352,284,1589,0
732758,8104,843,1439,0
2477470,27272,784,1073,1
7888887,223803,28803,14796,1
8171539,260564,7923,10355,1
928812,52768,2815,6533,0
287714,14153,281,2098,0
1452311,142301,2020,19562,1
2212899,58031,1149,1863,1
18512018,659301,11824,53907,1
17809342,417846,11717,10865,1
278902,3169,36,90,0
707934,25079,1596,3167,0
1681842,33910,421,1268,1
554148,16006,230,2403,0
717722,3323,398,2129,0
1306060,22401,1206,4142,1
390048,8120,215,1135,0
830988,44672,348,2283,0
410800,11224,325,699,0
935696,23314,764,1606,0
4519465,79955,3742,3708,1
2437584,167781,7006,24053,1
603548,61576,1237,3259,0
1795465,9117,5543,11002,1
8893378,232840,3290,15097,1
16165607,2113995,16998,225681,1
6088315,265567,11396,27727,1
1146483,31529,1067,2975,0
621578,34090,1432,2286,0
1787664,65442,7017,7348,1
2914450,95311,2854,4177,1
9359710,111853,6712,11683,1
1385515,131064,2304,20565,1
559379,18984,668,940,0
1692680,6517,2565,10757,1
1049604,50261,1991,5808,0
1827258,50390,671,1523,1
1344844,28848,468,5641,1
14082709,532402,10710,52105,1
272540,17334,299,800,0
612089,35707,305,2988,0
5182820,126199,4381,4677,1
3018517,103819,5799,11658,1
647380,11640,768,789,0
1107805,39798,389,1949,0
13348744,370644,11334,16880,1
1094600,14867,1342,1303,0
983712,41690,933,2662,0
615619,11556,401,587,0
5642521,296767,19345,59465,1
435659,4015,716,1148,0
2937169,112425,11366,16808,1
1995462,151297,776,6868,1
771275,34794,1719,6164,0
462810,14667,354,8052,0
1169263,35787,994,1272,0
1571610,95217,7947,11038,1
1770449,70754,600,1826,1
8759008,374242,7396,30455,1
5204575,55985,1845,6312,1
614946,14155,2309,4048,0
36732627,645830,14360,26427,1
2255556,86523,4800,7816,1
825453,15708,638,1183,0
2638607,38292,2629,2081,1
2009445,33873,2291,6453,1
1413633,22850,3362,6478,1
4722901,291166,5982,22568,1
16337797,792471,10268,128846,1
6735836,155855,6039,6139,1
3377683,185088,2278,14128,1
2929399,39859,556,2852,1
2424390,96559,1844,23019,1
10441302,270618,8983,25489,1
8711257,258302,6579,19879,1
4046025,161761,4390,12824,1
632051,26668,509,1856,0
466288,22476,430,5693,0
1228275,34746,843,2317,1
1149510,20550,557,7205,0
909580,89831,631,4691,0
2235991,100840,1487,5798,1
1871511,78816,4779,23398,1
827210,15922,378,439,0
1811490,102614,2205,9226,1
679085,5482,226,1182,0
4222286,45310,2376,4345,1
963212,20214,5209,1879,0
361022,12751,1067,1255,0
671471,11550,1247,1917,0
8244248,2697,261,285,1
643020,20760,246,1674,0
3552320,77211,4396,9872,1
2491551,56580,11829,10408,1
1976155,111448,871,15979,1
170928,12998,170,2618,0
1226244,44635,2815,4082,1
945332,16524,889,2004,0
952808,25738,980,2633,0
672105,33998,772,3267,0
361251,38619,367,3799,0
891878,16666,671,2578,0
778006,75616,598,6467,0
4009915,38009,4187,3928,1
306780,15258,181,914,0
651353,18026,610,5946,0
174131,2296,160,556,0
732828,16744,949,2053,0
1815481,129347,1326,8798,1
4743333,89710,6140,6010,1
6983042,177108,4209,0,1
1679248,32693,1529,2374,1
2466778,58285,1814,4532,1
465527,26337,681,1943,0
6101350,239429,20597,25783,1
199868,2238,48,227,0
642298,15694,529,2116,0
971574,76034,820,5790,0
5982722,351937,7196,359648,1
15069836,298541,9081,27080,1
2983801,45381,7649,6999,1
846521,7716,8543,14998,0
130076,5573,277,563,0
113811,6870,291,811,0
1191800,33637,300,1625,1
1112827,29297,2794,7360,0
2834128,67526,5274,17906,1
2740830,171644,3165,9542,1
985313,8666,1545,1564,0
18200080,700060,12708,35725,1
2157408,56511,1028,2587,1
1587969,14128,901,1415,1
785651,10119,409,1328,0
1847248,14190,384,1590,1
813788,25492,812,1886,0
739262,8789,275,423,0
359438,5238,460,1028,0
22769424,1059309,24724,79913,1
235940,2069,70,220,0
278481,3825,224,788,0
287062,3424,145,527,0
1548378,32349,544,1439,1
8511833,32062,16002,7526,1
200160,7415,190,1353,0
357711,5816,864,1289,0
477465,30364,467,1484,0
1657690,70326,877,3405,1
1876178,18659,1070,1597,1
734249,19897,337,1564,0
1348658,20123,380,769,1
480154,7394,362,763,0
1155692,29823,434,2081,0
481271,26024,1364,1817,0
1278240,8716,519,4396,1
654267,9877,33782,10736,0
484181,14938,1260,3862,0
285989,3475,88,225,0
1424240,103761,2481,8032,1
219193,9496,263,990,0
310912,11976,211,680,0
1193354,8261,2117,3952,1
895429,50312,744,9526,0
120802,1700,52,538,0
1095726,33770,701,1756,0
6052801,201646,12033,29232,1
298366,7858,157,619,0
1534441,102770,883,7165,1
16374073,151556,25183,12399,1
1803160,25683,1062,1261,1
2315502,97325,436,5342,1
1180293,49451,2073,6535,0
834045,20992,996,1419,0
7356846,278577,17174,15400,1
270661,2303,336,685,0
1819343,31566,1904,4474,1
265891,9223,143,248,0
420272,5171,362,527,0
2174369,60161,2431,6288,1
345664,15833,64,969,0
290939,12374,857,2135,0
1035601,26973,476,3499,0
14255768,394457,8433,27773,1
1584381,84050,1126,2634,1
128556,2795,38,443,0
1160279,10543,2466,2619,0
427242,11415,108,251,0
50247353,1208535,106579,224247,1
1208172,56047,1826,4697,1
1022847,23501,658,4624,0
763225,20546,1910,1751,0
836706,18980,259,1377,0
167776,840,55,121,0
1699384,14456,564,1865,1
3647401,202109,3141,37629,1
377753,23545,78,1394,0
860244,43083,904,4528,0
420957,4109,471,473,0
517819,19875,407,2270,0
34179417,765677,21470,47907,1
2480787,107590,2994,11381,1
2555855,164917,2753,14056,1
850001,3458,427,1088,0
622106,14149,858,1708,0
449852,21860,1151,2023,0
767049,61896,727,7869,0
2401213,118141,3270,10132,1
196212,1694,68,69,0
471281,10153,801,2037,0
1537269,19319,768,2303,1
666248,20611,276,2078,0
330600,3365,285,1603,0
740269,8167,853,1444,0
2498715,27439,785,1075,1
8026643,225820,28985,14874,1
8750901,265647,8220,10452,1
939104,53098,2828,6562,0
289794,14196,281,2126,0
2328224,59432,1194,1868,1
19924745,682256,12269,55270,1
19431979,431025,12247,11087,1
282912,3218,36,91,0
711236,25153,1597,3166,0
1710348,34372,430,1286,1
557967,16067,231,2406,0
726661,3366,398,2148,0
1321788,22541,1211,4158,1
397721,8270,220,1139,0
840260,44953,353,2291,0
421771,11367,329,700,0
941504,23418,764,1618,0
4989625,83292,3907,3783,1
2449034,168197,7013,24082,1
610001,61697,1241,3261,0
1800984,9129,5550,11056,1
8955556,233690,3308,15088,1
16451355,2122948,17241,226482,1
6143056,266859,11419,27787,1
1154360,31653,1070,2990,0
625189,34249,1435,2286,0
1790555,65494,7028,7351,1
9743854,115482,6958,12030,1
2953198,95925,2869,4191,1
1405318,131771,2314,20591,1
571197,19196,682,941,0
1694719,6520,2566,10760,1
1069488,50840,2054,5846,0
1832296,50435,672,1525,1
1355601,29047,469,5653,1
14458043,536572,10831,52556,1
274666,17395,299,800,0
617740,35914,307,2990,0
5533799,129486,4492,4704,1
3023829,103862,5800,11661,1
654273,11811,774,800,0
1112035,39856,389,1948,0
13919800,374647,11503,16997,1
1031441,42201,1005,2672,0
629038,11669,405,589,0
5713351,298831,19433,59823,1
439586,4030,718,1149,0
3004390,113261,11416,16964,1
2079103,155617,810,6994,1
773874,34842,1722,6170,0
1226256,36187,1017,1272,1
1619119,97061,7984,11084,1
1806164,71382,610,1824,1
8842795,375430,7412,30577,1
5218153,56083,1848,6309,1
38212279,654109,14778,26609,1
619144,14193,2311,4051,0
2264532,86799,4808,7826,1
836847,15862,645,1193,0
2679691,38869,2663,2098,1
2029850,34209,2315,6485,1
1424402,22972,3391,6513,1
4789480,292738,6004,22702,1
16886097,796659,10462,129139,1
6944619,157423,6075,6152,1
3506379,187060,2310,14272,1
2444087,96754,1856,23077,1
10501355,271913,9017,25561,1
8734726,258964,6591,19905,1
5014788,102027,3310,11368,1
271267,12573,398,2282,0
868979,34262,509,2578,0
452250,30035,282,2298,0
1873980,27931,567,2466,1
3552278,118304,9769,34208,1
1367596,68797,3407,22676,1
710423,24772,429,1854,0
990404,22773,593,3039,0
179243,17090,131,14701,0
913644,54175,614,22520,0
3996753,123960,2309,13481,1
1363560,28751,906,3885,1
2061395,49204,7185,5547,1
601912,9301,838,728,0
612091,15889,440,1527,0
1473613,40135,992,4311,1
1815030,17120,633,1434,1
1251912,70684,340,4591,1
1114370,21297,7832,2305,0
204403,11194,130,971,0
920327,6596,465,1423,0
2000332,109056,2375,9696,1
4992619,49407,3032,5110,1
423152,13791,1367,1364,0
9142293,3914,328,402,1
745254,12354,1484,2127,0
356875,4877,299,1065,0
2849246,62003,12720,11046,1
737009,22187,303,1728,0
212288,13848,242,3361,0
520033,45419,555,4473,0
2118659,117691,960,16784,1
1073086,18043,990,2292,0
1319459,46227,3101,4194,1
1024089,27079,1056,2684,0
728271,35666,854,3313,0
987852,17558,719,2671,0
382903,16787,245,1060,0
827225,78018,659,6638,0
2078256,36741,1037,1994,1
701908,18860,670,5059,0
820431,17443,1028,2125,0
1924079,134841,1466,9207,1
5597364,107171,7152,6890,1
8124967,198143,4894,0,1
502404,27495,757,2046,0
6974032,255074,22219,27211,1
255071,2773,57,265,0
1113115,82201,1132,6083,0
682171,16011,556,2153,0
6499427,369790,7883,370517,1
3095386,46613,7879,7154,1
16578514,306608,9760,27571,1
137009,7546,365,888,0
858397,7796,8658,15163,0
135827,5717,284,565,0
1244319,35263,317,1649,1
1223816,30898,3029,7530,1
2920589,68517,5355,18079,1
2916378,176090,3277,9781,1
21153134,739433,13742,36935,1
1071275,9360,1626,1685,0
2236472,58137,1070,2644,1
1682177,14651,940,1510,1
809056,10361,421,1323,0
2048977,15794,432,1797,1
923110,28188,897,2108,0
774066,9033,277,427,0
25394405,1099936,25975,81253,1
238953,2087,73,220,0
288759,3433,145,524,0
8593415,32530,16309,7686,1
286718,3902,231,771,0
205803,7553,201,1344,0
360684,5858,872,1298,0
526926,31276,487,1483,0
1837776,73000,948,3461,1
1413603,21067,394,778,1
1930181,19036,1108,1651,1
501634,7612,368,779,0
743694,20091,339,1580,0
1182221,30186,441,2117,1
494386,26323,1381,1828,0
1295285,8772,523,4441,1
660007,9939,34007,10805,0
498446,15297,1284,3901,0
324055,3837,104,259,0
1464603,105329,2537,8118,1
323133,12334,217,720,0
127481,4865,234,1117,0
129859,1801,60,543,0
1207693,8300,2123,3957,1
913980,50791,759,9615,0
1119463,34074,712,1738,0
6855002,211598,12705,30350,1
302841,7943,159,616,0
1555312,103537,893,7231,1
2025385,27905,1170,1307,1
16872177,155010,25869,12460,1
851325,21304,1018,1442,0
1192980,49756,2097,6530,1
8423276,299515,18074,16270,1
274575,2332,337,688,0
279945,9494,156,270,0
1835311,31698,1918,4470,1
429790,5249,367,532,0
355680,16196,68,992,0
301474,12698,871,2172,0
1052193,27022,478,3486,0
14432472,396743,8493,27866,1
1602910,84612,1138,2636,1
130249,2814,39,444,0
1174293,10608,2474,2601,0
457166,12295,114,276,0
52556278,1223954,108199,226328,1
1219090,56313,1831,4716,1
1028882,23581,660,4614,0
768968,20643,1915,1750,0
849252,19175,264,1387,0
168460,843,55,124,0
1722473,14632,569,1870,1
3685118,202781,3155,37698,1
382506,23695,78,1399,0
870174,43359,914,4522,0
429329,4177,480,496,0
409714,2327,1134,443,0
522178,19955,409,2268,0
36908726,792999,22727,48923,1
2504948,108130,3017,11446,1
2572865,165496,2763,14136,1
853748,3469,429,1088,0
632572,14318,861,1697,0
453734,21941,1152,2019,0
805312,63306,744,7949,0
2422065,119026,3287,10147,1
476884,10259,811,2048,0
686767,21064,285,2133,0
1565727,19595,788,2308,1
332511,3374,285,1599,0
745969,8229,860,1422,0
2516150,27579,787,986,1
9317151,270164,8494,10592,1
8154374,227565,29183,14882,1
948843,53445,2838,6564,0
292400,14250,282,2127,0
2433534,60529,1226,1856,1
21393511,706501,12749,56121,1
21123418,443953,12781,11269,1
286221,3251,38,82,0
714139,25203,1598,3125,0
1734817,34792,437,1272,1
561616,16148,232,2410,0
735681,3424,398,2141,0
1333893,22667,1219,4165,1
404413,8409,225,1153,0
848117,45179,353,2309,0
427012,11447,331,700,0
946547,23496,766,1605,0
5464470,86576,4066,3803,1
2459793,168666,7024,24059,1
616212,62202,1244,3257,0
1806469,9153,5555,11028,1
16715189,2131806,17500,226925,1
6207826,268539,11457,27669,1
628759,34425,1436,2271,0
10074501,118796,7186,12442,1
2995470,96662,2899,4160,1
584185,19377,701,934,0
1086481,51354,2111,5914,0
1837052,50480,672,1504,1
1364850,29221,471,5685,1
14827694,540649,10960,53050,1
276385,17452,299,793,0
622499,36083,307,2983,0
5877100,132474,4598,4761,1
3027205,103879,5803,11630,1
659777,11953,776,793,0
1115373,39907,390,1933,0
14508669,380804,11710,17085,1
1075392,42685,1061,2741,0
639525,11740,408,552,0
5763006,300014,19496,59939,1
443332,4050,718,1151,0
3072518,114183,11468,17036,1
2154665,159414,836,7103,1
776377,34896,1726,6134,0
1279864,36680,1036,1270,1
1638449,97996,8006,11125,1
1841109,72001,621,1823,1
8923295,376565,7432,30544,1
39814522,661837,15199,26588,1
5270335,56476,1859,6031,1
622855,14227,2312,4035,0
2272385,87005,4820,7804,1
845650,15987,647,1184,0
2714802,39153,2691,2094,1
2051675,34516,2380,6514,1
1434219,23054,3413,6532,1
17404158,800784,10683,129289,1
866303,19181,491,2238,0
360571,20450,235,3159,0
9136960,146816,5854,15660,1
768353,22980,2162,3845,0
222322,28332,192,2163,0
1219450,34247,983,2691,1
1633011,38864,1320,3068,1
530315,14966,358,766,0
591512,39041,254,2671,0
1652691,53530,1641,3921,1
750784,39322,730,2975,0
1511303,71613,4423,23505,1
437327,8309,318,1012,0
3918780,124732,10817,36224,1
351207,24113,327,19578,0
1168487,24878,788,3465,0
1074999,42518,1909,3713,0
2775945,36063,900,3255,1
854674,27494,585,2065,0
227101,4782,153,351,0
5432414,149111,3183,15905,1
1026239,57566,769,23021,0
1544522,30959,1159,4103,1
883599,11648,2441,1307,0
2961991,58948,9704,7012,1
1657823,42587,1129,4472,1
2444200,23151,1034,1965,1
327511,378,41,76,0
314354,18561,267,896,0
1515252,77932,432,5081,1
302118,13670,203,1067,0
1161150,21679,8556,2015,0
976783,6829,537,1445,0
2083713,111917,2451,9882,1
5451646,51723,3351,5498,1
444747,14114,1464,1412,0
547983,7212,419,1429,0
397926,14227,214,4115,0
3160294,66586,13194,11650,1
780720,22901,325,1761,0
9899637,4471,368,471,1
636947,49803,679,4764,0
2225838,122165,1026,17518,1
229713,14186,267,3639,0
1160837,19026,1034,2389,0
1368279,47072,3233,4327,1
1063003,27822,1096,2758,0
755522,36386,892,2735,0
451360,17926,290,1111,0
1062921,18270,762,2874,0
848678,79031,680,6692,0
733324,19483,699,5207,0
882396,17862,1091,2165,0
2169231,37866,1132,2080,1
1998944,138191,1536,9414,1
9012788,214693,5489,0,1
524512,28099,793,2043,0
283974,2929,59,312,0
7770658,267946,23436,28357,1
1209595,86658,1228,6323,1
698364,16126,563,2167,0
6885940,381573,8445,376672,1
3149536,47108,7962,7277,1
17760449,312356,10408,28026,1
153416,8124,396,895,0
138186,5817,285,574,0
863647,7825,8696,14255,0
1277491,36216,322,1712,1
1275200,31650,3105,7731,1
3105286,180986,3372,9976,1
24611139,778725,14833,38149,1
1117756,9793,1692,1778,0
1751922,15023,952,1551,1
823847,10500,426,1329,0
1028254,30471,965,2456,0
2148127,16399,455,1884,1
806795,9293,281,444,0
27652033,1135220,27074,81781,1
241832,2102,74,220,0
8665367,32955,16587,7799,1
290420,3441,149,527,0
292087,3968,236,789,0
577937,32336,502,1495,0
2023795,75168,1009,3511,1
212357,7678,211,1347,0
364521,5905,874,1010,0
1458524,21685,407,797,1
1966837,19282,1136,1664,1
525496,7850,371,786,0
751169,20239,341,1584,0
1247634,31156,454,2140,1
514444,26668,1404,1860,0
1305758,8816,528,4471,1
664464,10001,34147,10818,0
346464,4181,122,264,0
516531,15641,1335,3998,0
1493609,106601,2575,8206,1
332846,12581,221,720,0
129239,4913,237,1129,0
1219897,8335,2131,3973,1
133811,1842,64,393,0
929346,51144,770,9645,0
1135204,34293,718,1753,0
7656044,220525,13289,31305,1
309911,8059,163,621,0
1573035,104188,906,7233,1
2223579,29456,1265,1342,1
17234693,157545,26343,12624,1
9427092,317376,18771,17476,1
862336,21485,1028,1447,0
1200362,49951,2102,5591,1
277085,2345,340,689,0
288796,9639,169,277,0
1846784,31817,1920,4497,1
437347,5303,369,534,0
361655,16408,68,1009,0
307212,12895,879,2192,0
1063240,27061,480,3512,0
14583577,398740,8538,28010,1
1613886,84907,1141,2636,1
131141,2821,39,445,0
1196638,10725,2494,2602,1
477408,12961,118,292,0
54540167,1237042,109602,228484,1
1226495,56479,1836,4738,1
1036586,23784,663,4623,0
773919,20744,1921,1753,0
863715,19484,270,1395,0
169025,848,55,124,0
1743516,14766,572,1889,1
3717529,203313,3163,37804,1
386218,23830,78,1407,0
877329,43533,922,4532,0
437435,4241,494,513,0
414108,2341,1139,446,0
526328,20042,410,2272,0
39747665,820199,24161,50165,1
2523486,108532,3035,11474,1
2588661,166117,2769,14202,1
856806,3473,430,1090,0
639197,14404,865,1701,0
458231,22063,1158,2021,0
836624,64388,761,7999,0
2454509,120324,3303,10204,1
481765,10351,819,2075,0
700850,21416,296,2169,0
1589847,19797,800,2317,1
751021,8286,866,1433,0
2530802,27699,788,865,1
9876230,274753,8749,10682,1
8274090,229226,29371,14969,1
957479,53752,2855,6617,0
294124,14285,283,2128,0
2535704,61467,1259,1865,1
22940755,456908,13340,11431,1
22907590,730678,13289,56988,1
1686976,32446,2064,4478,1
288977,3273,38,83,0
716800,25260,1599,3127,0
1761665,35256,439,1286,1
564733,16190,232,2407,0
423113,1484,374,262,0
751238,3527,406,2167,0
1345155,22842,1227,4202,1
